"","Herria","Lema","Erantzuna","Erantzuna (fon)"
"64","Beizama","gizonezko","gizónezkó","gisóneskó"
"65","Bergara","gizon","gízon","ɣíson"
"66","Bergara","gizakume","gizakúme","gisakúme"
"67","Bermeo","gixon","gixón","ɣiʃón"
"68","Bermeo","gixonesko","gixónesko","giʃóneśko"
"69","Berriz","gixon","gíxon","ɣíʃon"
"70","Berriz","gixonesko","gixónesko","ɣiʃóneśko"
"71","Beruete","gizake","gizaké","ɣisaké"
"72","Beruete","gizonezko","gizónezkó","ɣisóneskó"
"73","Beskoitze","gizon","gízon","ɣíson"
"74","Beskoitze","gizonki","gizónki","ɣisóŋki"
"75","Bidarrai","gizon","gízon","ɣíson"
"76","Bolibar","gizon","gízon","gíson"
"77","Bolibar","gixonesko","gixónesko","giʃóneśko"
"78","Busturia","gixon","gixón","ɣiʃón"
"79","Busturia","gixonesko","gixónesko","ɣiʃóneśko"
"80","Busturia","morroi","morroi","mor̄oi̯"
"81","Deba","gisonesko","gisóneskó","giśóneśkó"
"82","Deba","gison","gisón","ɣiśón"
"83","Deba","gisaseme","gisásemé","giśáśemé"
"84","Dima","gixon","gíxon","ɣíʃon"
"85","Dima","gixonesko","gixonésko","ɣiʃonéśko"
"86","Domintxaine","gizon","gízon","gíson"
"87","Domintxaine","gizun","gizun","gisun"
"88","Donamaria","gizon","gizón","ɣisón"
"89","Donamaria","gizasme","gizásme","gisáśme"
"90","Donibane Lohizune","gizon","gizón","ɣisón"
"91","Donostia","gizon","gizon","gison"
"92","Donostia","gizaseme","gizasemia","gisaśemia"
"93","Dorrao / Torrano","gizeki","gizéki","ɣiséki"
"94","Dorrao / Torrano","gizon","gizón","ɣisón"
"95","Eibar","gizon","gizon","ɣison"
"96","Eibar","gizonesko","gizonesko","gizoneśko"
"97","Elantxobe","gixonesko","gixónesko","ɣiʃóneśko"
"98","Elantxobe","gison","gisóm","ɣiśóm"
"99","Elduain","gizon","gizóm","gisó:m"
"100","Elduain","gizaseme","gizáseme","gisáśeme"
"101","Elduain","gizonezko","gizónezko","gisónesko"
"102","Elgoibar","gisonesko","gisónesko","ɣiśóneśko"
"103","Elorrio","gison","gíson","ɣíśon"
"104","Elorrio","gixonesko","gixónesko","giʃóneśko"
"105","Erratzu","gizonki","gízonki","gísoŋki"
"106","Errezil","gizonezko","gizónezkó","gisóneskó"
"107","Errezil","gizaseme","gizásemé","gisáśemé"
"108","Errezil","gizon","gizón","gisón"
"109","Errigoiti","gixon","gixón","giʃón"
"110","Errigoiti","gixonesko","gixonésko","giʃonéśko"
"111","Eskiula","gizon","gízon","gíson"
"112","Etxalar","gizon","gizón","gisón"
"113","Etxalar","gizaseme","gizásemé","gisá:śemé"
"114","Etxaleku","gizon","gizóm","gisóm"
"115","Etxaleku","gizaki","gízakié","gísakié"
"116","Etxaleku","gizonesko","gizóneskoa","gisóneśkoa"
"117","Etxarri (Larraun)","gizon","gizón","ɣisón"
"118","Etxarri (Larraun)","gizonesko","gizóneskó","ɣisóneśkó"
"119","Etxarri (Larraun)","gizaseme","gizásemé","ɣisáśemé"
"120","Etxebarri","gixon","gixón","ɣiʃón"
"121","Etxebarria","gison","gíson","gíśon"
"122","Etxebarria","gisonesko","gisonésko","giśonéśko"
"123","Eugi","gizon","gizón","ɣisón"
"124","Ezkio-Itsaso","gizonezko","gizónezkó","ɣisóneskó"
"125","Ezkio-Itsaso","gizaseme","gizásemé","ɣisáśemé"
"126","Ezkurra","gizonezko","gizónezkó","gisóneskó"
"127","Ezkurra","gizaseme","gizásemé","ɣisáśemé"
"128","Ezterenzubi","gizon","gizón","gisón"
"129","Ezterenzubi","gizonki","gizonkí","gisoŋkí"
"130","Ezterenzubi","gixon","gixon","giʃon"
"131","Gaintza","gizonezko","gizónezkó","ɣisóneskó"
"132","Gaintza","gizon","gizón","ɣisón"
"133","Gamarte","gizon","gizón","gisón"
"134","Gamarte","gizonki","gizónki","gisónki"
"135","Gamiz-Fika","gixon","gixón","giʃón"
"136","Gamiz-Fika","gixonesko","gixonéskó","giʃonéśkó"
"137","Garrüze","gizon","gizón","ɣisón"
"138","Getaria","gison","gisón","ɣiśón"
"139","Getaria","gisonesko","gisóneskó","ɣiśóneśkó"
"140","Getaria","gizaseme","giSZásemé","ɣis̟áśemé"
"141","Getxo","gixon","gixon","giʃon"
"142","Gizaburuaga","gixon","gixón","ɣiʃón"
"143","Gizaburuaga","gixonesko","gixónesko","ɣiʃóneśko"
"144","Goizueta","gizaseme","gizáseme","ɣisá:śemɛ"
"145","Goizueta","gizon","gizón","ɣisón"
"146","Hazparne","gizon","gizón","ɣisón"
"147","Hendaia","gizon","gizón","gisón"
"148","Hernani","gisaseme","gisásemé","giśáśemé"
"149","Hernani","gizon","gizón","ɣisón"
"150","Hondarribia","gizon","gizón","ɣisṍn"
"151","Hondarribia","gisonesko","gisonesko","giśoneśko"
"152","Hondarribia","gizaseme","gizaseme","gisaśeme"
"153","Ibarruri (Muxika)","prakadun","prrakádun","pr̄akáðun"
"154","Ibarruri (Muxika)","gixonak","gixonak","giʃonak"
"155","Igoa","gizaseme","gízasemé","gísaśemé"
"156","Igoa","gizonesko","gízoneskó","gísoneśkó"
"157","Igoa","gizon","gizón","gisón"
"158","Ikaztegieta","gizonesko","gizonesko","ɣisoneśko"
"159","Ikaztegieta","gizaseme","gizaseme","ɣisaśeme"
"160","Irisarri","gizon","gízon","gíson"
"161","Itsasu","gizon","gízon","gíson"
"162","Izturitze","gizon","gízon","gíson"
"163","Jaurrieta","gizon","gízon","ɣíson"
"164","Jutsi","gizon","gizon","gison"
"165","Kortezubi","gixonesko","gixonésko","ɣiʃonéśko"
"166","Kortezubi","prakadun","prrakadún","pr̄akaðún"
"167","Landibarre","gizon","gízon","ɣíson"
"168","Landibarre","gizonki","gizónki","gisóŋki"
"169","Larrabetzu","gixon","gíxon","gíʃon"
"170","Larraine","gizun","gízun","gísun"
"171","Larzabale","gizon","gízon","gíson"
"172","Larzabale","gizonki","gizonki","gisoŋki"
"173","Lasarte-Oria","gizon","gizon","gison"
"174","Lasarte-Oria","gisakume","gísakume","gíśakume"
"175","Lasarte-Oria","gisaseme","gisasemé","giśaśemé"
"176","Lasarte-Oria","gisonesko","gisóneskó","giśóneśkó"
"177","Laukiz","gixon","gixón","ɣiʃón"
"178","Legazpi","gizon","gizon","gison"
"179","Legazpi","gizonezko","gizonezko","gisonesko"
"180","Leintz Gatzaga","gisonesko","gisónesko","ɣiśóneśko"
"181","Leintz Gatzaga","gisakume","gisákume","ɣiśákume"
"182","Leioa","morrosko","morrósko","mor̄óśko"
"183","Leioa","morroi","morroi","mor̄oi̯"
"184","Leitza","gizaseme","gizásemé","gisáśemé"
"185","Leitza","gizaki","gizákí","ɣisákí"
"186","Leitza","gizon","gizón","gisón"
"187","Lekaroz","gizonki","gizónki","ɣisóŋki"
"188","Lekeitio","gixonesko","gixónesko","giʃóneśko"
"189","Lemoa","gixon","gíxon","ɣíʃon"
"190","Lemoa","gixonesko","gixonésko","ɣiʃonéśko"
"191","Lemoiz","gison","gisón","ɣiśón"
"192","Luzaide / Valcarlos","gizon","gízon","gíson"
"193","Makea","gizon","gízon","ɣíson"
"194","Mañaria","gixon","gíxon","ɣíʃon"
"195","Mañaria","gixonesko","gixonésko","ɣiʃonéśko"
"196","Mendaro","gisonesko","gisóneskó","giśóneśkó"
"197","Mendaro","gison","gíson","gíśon"
"198","Mendata","prakadun","prrakádun","pr̄akáðun"
"199","Mendata","gixonak","gixonak","giʃonak"
"200","Mezkiritz","gizon","gizón","gisón"
"201","Montori","gizun","gízun","gísun"
"202","Mugerre","gizon","gizon","gison"
"203","Mugerre","gizonki","gizonki","gisoŋki"
"204","Mungia","gixon","gixón","giʃón"
"205","Mungia","gixonesko","gixonésko","giʃonéśko"
"206","Oderitz","gizonesko","gizóneskó","ɣisóneśkó"
"207","Oderitz","gizon","gizón","ɣisón"
"208","Oiartzun","gizon","gizón","gisón"
"209","Oiartzun","gizonezko","gizónezko","gisónesko"
"210","Oiartzun","gizaseme","gizásemé","gisáśemé"
"211","Oiartzun","gisaseme","gisáseme","giśáśeme"
"212","Oñati","gison","gisón","ɣiśón"
"213","Oñati","gisonesko","gisónesko","ɣiśóneśko"
"214","Oñati","gisakume","gisákume","ɣiśákume"
"215","Ondarroa","gixonesko","gixonésko","ɣiʃonéśko"
"216","Orexa","gizonezko","gízonézko","gísonésko"
"217","Orexa","gizaseme","gizáseme","gisáśeme"
"218","Orio","gizon","gizón","ɣisón"
"219","Orio","gizaseme","gizásemé","ɣisáśemé"
"220","Orio","gisaseme","gisásemé","ɣiśáśemé"
"221","Orio","gizonezko","gizónezkó","ɣisóneskó"
"222","Orozko","gixon","gixón","giʃón"
"223","Orozko","gixonesko","gixónesko","ɣiʃóneśko"
"224","Otxandio","gixon","gíxon","ɣíʃon"
"225","Otxandio","gixonesko","gixonésko","ɣiʃonéśko"
"226","Pagola","gizon","gízon","gíson"
"227","Pasaia","gizon","gizón","gisón"
"228","Pasaia","gizonezko","gízonezkó","gísoneskó"
"229","Pasaia","gisaseme","gisásemé","giśáśemé"
"230","Santa Grazi","gizun","gízun","gísun"
"231","Sara","gizon","gízon","ɣíson"
"232","Senpere","gizon","gizón","ɣisón"
"233","Sohüta","gizon","gízon","gíson"
"234","Sondika","gixon","gíxon","ɣíʃon"
"235","Suarbe","gizon","gízon","ɣíson"
"236","Sunbilla","gizon","gizón","ɣisón"
"237","Sunbilla","gizaseme","gizáseme","ɣisáśeme"
"238","Tolosa","gisaseme","gisasemé","ɣiśaśemé"
"239","Tolosa","gizonezko","gizónezko","gisónesko"
"240","Uharte Garazi","gizon","gizón","gisón"
"241","Uharte Garazi","gizonki","gizónki","gisóŋki"
"242","Urdiain","gizon","gizón","ɣisón"
"243","Urdiñarbe","gizen","gizen","gisœn"
"244","Urdiñarbe","gizon","gízon","gíson"
"245","Urketa","gizon","gízon","gíson"
"246","Urretxu","gizonezko","gizónezkó","gisóneskó"
"247","Ürrüstoi","gizon","gízon","gíson"
"248","Uztaritze","gizon","gízon","gíson"
"249","Zaratamo","gison","gíson","gíśon"
"250","Zeanuri","gixon","gíxon","ɣíʃon"
"251","Zeanuri","gixonesko","gixonésko","giʃonéśko"
"252","Zeberio","gixon","gíxon","ɣíʃon"
"253","Zeberio","gixonesko","gixonésko","ɣiʃonéśko"
"254","Zegama","gizonezko","gizónezkó","ɣisóneskó"
"255","Zilbeti","gizon","gizón","ɣisón"
"256","Zollo (Arrankudiaga)","gixonesko","gíxonésko","ɣíʃonéśko"
"257","Zollo (Arrankudiaga)","gixon","gíxon","ɣíʃon"
"258","Zornotza","gixon","gíxon","ɣíʃon"
"259","Zornotza","gixonesko","gixonésko","ɣiʃonéśko"
"260","Zornotza","frakadun","frrakádun","fr̄akáðun"
"261","Zugarramurdi","gizon","gizón","ɣisón"
